case_id,case_date,process_step,step_number,department,employee_id,priority,complexity,case_value,wait_time_min,cycle_time_min,total_time_min,start_time,end_time,error_count,rework_count,month,day_of_week
CASE-0376,2025-03-03,Final Inspection,7,Quality,MFG_Q03,Standard,6,1171.0,9.9,16.3,26.2,2025-03-03 17:23,2025-03-03 17:39,0,0,3,Monday
CASE-0376,2025-03-03,Warehouse Storage,8,Warehouse,MFG_W01,Standard,6,1171.0,10.0,30.4,40.4,2025-03-03 17:49,2025-03-03 18:20,0,0,3,Monday
CASE-0377,2025-02-12,Material Receiving,1,Receiving,MFG_R02,Express,6,752.08,0.0,25.4,25.4,2025-02-12 09:21,2025-02-12 09:46,1,0,2,Wednesday
CASE-0377,2025-02-12,Material Inspection,2,Quality,MFG_Q01,Express,6,752.08,6.5,7.7,14.2,2025-02-12 09:52,2025-02-12 10:00,1,0,2,Wednesday
CASE-0377,2025-02-12,Pre-Processing,3,Production,MFG_P01,Express,6,752.08,19.7,55.0,74.7,2025-02-12 10:20,2025-02-12 11:15,0,0,2,Wednesday
CASE-0377,2025-02-12,Assembly,4,Production,MFG_P05,Express,6,752.08,53.8,51.6,105.4,2025-02-12 12:09,2025-02-12 13:00,0,0,2,Wednesday
CASE-0377,2025-02-12,Quality Control,5,Quality,MFG_Q02,Express,6,752.08,32.4,23.0,55.4,2025-02-12 13:33,2025-02-12 13:56,1,0,2,Wednesday
CASE-0377,2025-02-12,Finishing & Packaging,6,Finishing,MFG_F03,Express,6,752.08,12.2,43.8,56.0,2025-02-12 14:08,2025-02-12 14:52,0,0,2,Wednesday
CASE-0377,2025-02-12,Final Inspection,7,Quality,MFG_Q01,Express,6,752.08,5.3,5.0,10.3,2025-02-12 14:57,2025-02-12 15:02,0,0,2,Wednesday
CASE-0377,2025-02-12,Warehouse Storage,8,Warehouse,MFG_W01,Express,6,752.08,11.5,21.7,33.2,2025-02-12 15:13,2025-02-12 15:35,0,0,2,Wednesday
CASE-0378,2025-01-25,Material Receiving,1,Receiving,MFG_R03,Express,6,1711.6,0.0,19.2,19.2,2025-01-25 08:19,2025-01-25 08:38,0,0,1,Saturday
CASE-0378,2025-01-25,Material Inspection,2,Quality,MFG_Q02,Express,6,1711.6,20.6,20.7,41.3,2025-01-25 08:58,2025-01-25 09:19,0,0,1,Saturday
CASE-0378,2025-01-25,Pre-Processing,3,Production,MFG_P03,Express,6,1711.6,16.9,50.4,67.3,2025-01-25 09:36,2025-01-25 10:26,0,0,1,Saturday
CASE-0378,2025-01-25,Assembly,4,Production,MFG_P06,Express,6,1711.6,19.9,53.2,73.1,2025-01-25 10:46,2025-01-25 11:39,0,0,1,Saturday
CASE-0378,2025-01-25,Quality Control,5,Quality,MFG_Q03,Express,6,1711.6,7.2,21.3,28.5,2025-01-25 11:47,2025-01-25 12:08,0,0,1,Saturday
CASE-0378,2025-01-25,Finishing & Packaging,6,Finishing,MFG_F03,Express,6,1711.6,2.3,23.7,26.0,2025-01-25 12:10,2025-01-25 12:34,0,0,1,Saturday
CASE-0378,2025-01-25,Final Inspection,7,Quality,MFG_Q02,Express,6,1711.6,4.6,35.099999999999994,39.7,2025-01-25 12:39,2025-01-25 13:14,0,1,1,Saturday
CASE-0378,2025-01-25,Warehouse Storage,8,Warehouse,MFG_W01,Express,6,1711.6,0.0,15.6,15.6,2025-01-25 13:14,2025-01-25 13:29,0,0,1,Saturday
CASE-0379,2025-04-02,Material Receiving,1,Receiving,MFG_R03,Standard,6,3718.01,0.0,45.3,45.3,2025-04-02 14:01,2025-04-02 14:46,0,0,4,Wednesday
CASE-0379,2025-04-02,Material Inspection,2,Quality,MFG_Q02,Standard,6,3718.01,7.2,37.0,44.2,2025-04-02 14:53,2025-04-02 15:30,0,0,4,Wednesday
CASE-0379,2025-04-02,Pre-Processing,3,Production,MFG_P06,Standard,6,3718.01,27.6,50.7,78.3,2025-04-02 15:58,2025-04-02 16:48,0,0,4,Wednesday
CASE-0379,2025-04-02,Assembly,4,Production,MFG_P04,Standard,6,3718.01,29.5,139.9,169.4,2025-04-02 17:18,2025-04-02 19:38,0,0,4,Wednesday
CASE-0379,2025-04-02,Quality Control,5,Quality,MFG_Q01,Standard,6,3718.01,37.1,53.1,90.2,2025-04-02 20:15,2025-04-02 21:08,0,0,4,Wednesday
CASE-0379,2025-04-02,Finishing & Packaging,6,Finishing,MFG_F02,Standard,6,3718.01,18.4,37.3,55.7,2025-04-02 21:26,2025-04-02 22:04,0,0,4,Wednesday
CASE-0379,2025-04-02,Final Inspection,7,Quality,MFG_Q02,Standard,6,3718.01,14.2,31.9,46.1,2025-04-02 22:18,2025-04-02 22:50,0,0,4,Wednesday
CASE-0379,2025-04-02,Warehouse Storage,8,Warehouse,MFG_W02,Standard,6,3718.01,4.9,23.0,27.9,2025-04-02 22:55,2025-04-02 23:18,0,0,4,Wednesday
CASE-0380,2025-06-06,Material Receiving,1,Receiving,MFG_R01,Express,4,2854.98,0.0,20.2,20.2,2025-06-06 08:27,2025-06-06 08:47,0,0,6,Friday
CASE-0380,2025-06-06,Material Inspection,2,Quality,MFG_Q03,Express,4,2854.98,0.0,5.0,5.0,2025-06-06 08:47,2025-06-06 08:52,0,0,6,Friday
CASE-0380,2025-06-06,Pre-Processing,3,Production,MFG_P05,Express,4,2854.98,27.0,45.5,72.5,2025-06-06 09:19,2025-06-06 10:04,0,0,6,Friday
CASE-0380,2025-06-06,Assembly,4,Production,MFG_P06,Express,4,2854.98,27.0,59.4,86.4,2025-06-06 10:31,2025-06-06 11:31,0,0,6,Friday
CASE-0380,2025-06-06,Quality Control,5,Quality,MFG_Q01,Express,4,2854.98,8.1,9.4,17.5,2025-06-06 11:39,2025-06-06 11:48,0,0,6,Friday
CASE-0380,2025-06-06,Finishing & Packaging,6,Finishing,MFG_F01,Express,4,2854.98,7.3,7.5,14.8,2025-06-06 11:55,2025-06-06 12:03,0,1,6,Friday
CASE-0380,2025-06-06,Final Inspection,7,Quality,MFG_Q01,Express,4,2854.98,3.5,10.5,14.0,2025-06-06 12:06,2025-06-06 12:17,0,0,6,Friday
CASE-0380,2025-06-06,Warehouse Storage,8,Warehouse,MFG_W02,Express,4,2854.98,10.2,15.8,26.0,2025-06-06 12:27,2025-06-06 12:43,0,0,6,Friday
CASE-0381,2025-04-01,Material Receiving,1,Receiving,MFG_R03,Standard,6,1294.6,0.0,46.5,46.5,2025-04-01 17:53,2025-04-01 18:39,0,0,4,Tuesday
CASE-0381,2025-04-01,Material Inspection,2,Quality,MFG_Q01,Standard,6,1294.6,29.0,33.2,62.2,2025-04-01 19:08,2025-04-01 19:41,0,0,4,Tuesday
CASE-0381,2025-04-01,Pre-Processing,3,Production,MFG_P02,Standard,6,1294.6,28.1,62.0,90.1,2025-04-01 20:09,2025-04-01 21:11,0,0,4,Tuesday
CASE-0381,2025-04-01,Assembly,4,Production,MFG_P05,Standard,6,1294.6,0.2,157.2,157.4,2025-04-01 21:12,2025-04-01 23:49,0,0,4,Tuesday
CASE-0381,2025-04-01,Quality Control,5,Quality,MFG_Q01,Standard,6,1294.6,39.8,23.1,62.9,2025-04-02 00:29,2025-04-02 00:52,0,0,4,Tuesday
CASE-0381,2025-04-01,Finishing & Packaging,6,Finishing,MFG_F03,Standard,6,1294.6,19.4,65.6,85.0,2025-04-02 01:11,2025-04-02 02:17,0,0,4,Tuesday
CASE-0381,2025-04-01,Final Inspection,7,Quality,MFG_Q01,Standard,6,1294.6,11.2,29.0,40.2,2025-04-02 02:28,2025-04-02 02:57,0,0,4,Tuesday
CASE-0381,2025-04-01,Warehouse Storage,8,Warehouse,MFG_W02,Standard,6,1294.6,12.3,26.5,38.8,2025-04-02 03:09,2025-04-02 03:36,0,0,4,Tuesday
CASE-0382,2025-02-14,Material Receiving,1,Receiving,MFG_R01,Express,3,1646.28,0.0,17.2,17.2,2025-02-14 16:27,2025-02-14 16:44,0,0,2,Friday
CASE-0382,2025-02-14,Material Inspection,2,Quality,MFG_Q01,Express,3,1646.28,2.9,18.7,21.6,2025-02-14 16:47,2025-02-14 17:05,0,0,2,Friday
CASE-0382,2025-02-14,Pre-Processing,3,Production,MFG_P05,Express,3,1646.28,10.9,46.6,57.5,2025-02-14 17:16,2025-02-14 18:03,0,0,2,Friday
CASE-0382,2025-02-14,Assembly,4,Production,MFG_P02,Express,3,1646.28,0.0,44.8,44.8,2025-02-14 18:03,2025-02-14 18:48,0,0,2,Friday
CASE-0382,2025-02-14,Quality Control,5,Quality,MFG_Q02,Express,3,1646.28,16.6,36.5,53.1,2025-02-14 19:04,2025-02-14 19:41,0,0,2,Friday
CASE-0382,2025-02-14,Finishing & Packaging,6,Finishing,MFG_F03,Express,3,1646.28,15.0,23.4,38.4,2025-02-14 19:56,2025-02-14 20:19,0,0,2,Friday
CASE-0382,2025-02-14,Final Inspection,7,Quality,MFG_Q03,Express,3,1646.28,0.6,9.8,10.4,2025-02-14 20:20,2025-02-14 20:30,0,0,2,Friday
CASE-0382,2025-02-14,Warehouse Storage,8,Warehouse,MFG_W02,Express,3,1646.28,7.8,5.0,12.8,2025-02-14 20:37,2025-02-14 20:42,0,0,2,Friday
CASE-0383,2025-04-18,Material Receiving,1,Receiving,MFG_R01,Standard,3,2816.6,0.0,47.6,47.6,2025-04-18 13:29,2025-04-18 14:16,0,0,4,Friday
CASE-0383,2025-04-18,Material Inspection,2,Quality,MFG_Q01,Standard,3,2816.6,20.5,25.4,45.9,2025-04-18 14:37,2025-04-18 15:02,0,0,4,Friday
CASE-0383,2025-04-18,Pre-Processing,3,Production,MFG_P05,Standard,3,2816.6,32.4,72.2,104.6,2025-04-18 15:34,2025-04-18 16:47,0,0,4,Friday
CASE-0383,2025-04-18,Assembly,4,Production,MFG_P03,Standard,3,2816.6,16.4,126.6,143.0,2025-04-18 17:03,2025-04-18 19:10,0,0,4,Friday
CASE-0383,2025-04-18,Quality Control,5,Quality,MFG_Q01,Standard,3,2816.6,36.7,46.0,82.7,2025-04-18 19:46,2025-04-18 20:32,1,0,4,Friday
CASE-0383,2025-04-18,Finishing & Packaging,6,Finishing,MFG_F03,Standard,3,2816.6,22.5,70.19999999999999,92.7,2025-04-18 20:55,2025-04-18 22:05,0,1,4,Friday
CASE-0383,2025-04-18,Final Inspection,7,Quality,MFG_Q01,Standard,3,2816.6,15.1,25.3,40.4,2025-04-18 22:20,2025-04-18 22:45,0,0,4,Friday
CASE-0383,2025-04-18,Warehouse Storage,8,Warehouse,MFG_W01,Standard,3,2816.6,13.6,30.2,43.8,2025-04-18 22:59,2025-04-18 23:29,0,0,4,Friday
CASE-0384,2025-03-27,Material Receiving,1,Receiving,MFG_R01,Express,2,2848.94,0.0,26.5,26.5,2025-03-27 16:06,2025-03-27 16:32,0,0,3,Thursday
CASE-0384,2025-03-27,Material Inspection,2,Quality,MFG_Q03,Express,2,2848.94,3.0,13.6,16.6,2025-03-27 16:35,2025-03-27 16:49,0,0,3,Thursday
CASE-0384,2025-03-27,Pre-Processing,3,Production,MFG_P05,Express,2,2848.94,30.7,53.4,84.1,2025-03-27 17:19,2025-03-27 18:13,0,0,3,Thursday
CASE-0384,2025-03-27,Assembly,4,Production,MFG_P04,Express,2,2848.94,33.8,83.9,117.7,2025-03-27 18:47,2025-03-27 20:10,0,0,3,Thursday
CASE-0384,2025-03-27,Quality Control,5,Quality,MFG_Q03,Express,2,2848.94,26.6,19.1,45.7,2025-03-27 20:37,2025-03-27 20:56,1,0,3,Thursday
CASE-0384,2025-03-27,Finishing & Packaging,6,Finishing,MFG_F02,Express,2,2848.94,18.0,29.8,47.8,2025-03-27 21:14,2025-03-27 21:44,0,0,3,Thursday
CASE-0384,2025-03-27,Final Inspection,7,Quality,MFG_Q02,Express,2,2848.94,5.9,13.3,19.2,2025-03-27 21:50,2025-03-27 22:03,0,0,3,Thursday
CASE-0384,2025-03-27,Warehouse Storage,8,Warehouse,MFG_W01,Express,2,2848.94,8.5,21.7,30.2,2025-03-27 22:12,2025-03-27 22:33,0,0,3,Thursday
CASE-0385,2025-01-01,Material Receiving,1,Receiving,MFG_R01,Express,3,2623.12,0.0,12.7,12.7,2025-01-01 09:38,2025-01-01 09:50,0,0,1,Wednesday
CASE-0385,2025-01-01,Material Inspection,2,Quality,MFG_Q01,Express,3,2623.12,12.1,27.7,39.8,2025-01-01 10:02,2025-01-01 10:30,0,0,1,Wednesday
CASE-0385,2025-01-01,Pre-Processing,3,Production,MFG_P04,Express,3,2623.12,1.3,41.2,42.5,2025-01-01 10:31,2025-01-01 11:13,0,0,1,Wednesday
CASE-0385,2025-01-01,Assembly,4,Production,MFG_P05,Express,3,2623.12,9.2,55.5,64.7,2025-01-01 11:22,2025-01-01 12:17,0,0,1,Wednesday
CASE-0385,2025-01-01,Quality Control,5,Quality,MFG_Q02,Express,3,2623.12,4.8,12.3,17.1,2025-01-01 12:22,2025-01-01 12:34,0,0,1,Wednesday
CASE-0385,2025-01-01,Finishing & Packaging,6,Finishing,MFG_F02,Express,3,2623.12,32.6,37.6,70.2,2025-01-01 13:07,2025-01-01 13:45,0,0,1,Wednesday
CASE-0385,2025-01-01,Final Inspection,7,Quality,MFG_Q01,Express,3,2623.12,12.7,21.299999999999997,34.0,2025-01-01 13:57,2025-01-01 14:19,0,1,1,Wednesday
CASE-0385,2025-01-01,Warehouse Storage,8,Warehouse,MFG_W01,Express,3,2623.12,0.0,18.9,18.9,2025-01-01 14:19,2025-01-01 14:37,0,0,1,Wednesday
CASE-0386,2025-05-11,Material Receiving,1,Receiving,MFG_R02,Standard,1,1485.68,0.0,31.6,31.6,2025-05-11 15:12,2025-05-11 15:43,0,0,5,Sunday
CASE-0386,2025-05-11,Material Inspection,2,Quality,MFG_Q02,Standard,1,1485.68,27.2,32.4,59.6,2025-05-11 16:10,2025-05-11 16:43,0,0,5,Sunday
CASE-0386,2025-05-11,Pre-Processing,3,Production,MFG_P04,Standard,1,1485.68,44.5,54.0,98.5,2025-05-11 17:27,2025-05-11 18:21,0,0,5,Sunday
CASE-0386,2025-05-11,Assembly,4,Production,MFG_P03,Standard,1,1485.68,23.5,109.7,133.2,2025-05-11 18:45,2025-05-11 20:34,0,0,5,Sunday
CASE-0386,2025-05-11,Quality Control,5,Quality,MFG_Q01,Standard,1,1485.68,43.2,15.2,58.4,2025-05-11 21:18,2025-05-11 21:33,0,0,5,Sunday
CASE-0386,2025-05-11,Finishing & Packaging,6,Finishing,MFG_F03,Standard,1,1485.68,3.0,47.9,50.9,2025-05-11 21:36,2025-05-11 22:24,0,0,5,Sunday
CASE-0386,2025-05-11,Final Inspection,7,Quality,MFG_Q01,Standard,1,1485.68,10.8,20.1,30.9,2025-05-11 22:35,2025-05-11 22:55,0,0,5,Sunday
CASE-0386,2025-05-11,Warehouse Storage,8,Warehouse,MFG_W01,Standard,1,1485.68,17.7,22.4,40.1,2025-05-11 23:12,2025-05-11 23:35,0,0,5,Sunday
CASE-0387,2025-04-30,Material Receiving,1,Receiving,MFG_R01,Standard,4,833.66,0.0,31.9,31.9,2025-04-30 14:17,2025-04-30 14:48,0,0,4,Wednesday
CASE-0387,2025-04-30,Material Inspection,2,Quality,MFG_Q02,Standard,4,833.66,17.6,38.3,55.9,2025-04-30 15:06,2025-04-30 15:44,0,0,4,Wednesday
CASE-0387,2025-04-30,Pre-Processing,3,Production,MFG_P02,Standard,4,833.66,10.8,69.9,80.7,2025-04-30 15:55,2025-04-30 17:05,0,0,4,Wednesday
CASE-0387,2025-04-30,Assembly,4,Production,MFG_P03,Standard,4,833.66,49.9,181.2,231.1,2025-04-30 17:55,2025-04-30 20:56,0,0,4,Wednesday
CASE-0387,2025-04-30,Quality Control,5,Quality,MFG_Q01,Standard,4,833.66,32.9,42.7,75.6,2025-04-30 21:29,2025-04-30 22:12,0,0,4,Wednesday
CASE-0387,2025-04-30,Finishing & Packaging,6,Finishing,MFG_F02,Standard,4,833.66,25.1,39.9,65.0,2025-04-30 22:37,2025-04-30 23:17,0,0,4,Wednesday
CASE-0387,2025-04-30,Final Inspection,7,Quality,MFG_Q03,Standard,4,833.66,10.1,27.4,37.5,2025-04-30 23:27,2025-04-30 23:54,0,0,4,Wednesday
CASE-0387,2025-04-30,Warehouse Storage,8,Warehouse,MFG_W01,Standard,4,833.66,2.7,23.7,26.4,2025-04-30 23:57,2025-05-01 00:21,0,0,4,Wednesday
CASE-0388,2025-05-28,Material Receiving,1,Receiving,MFG_R03,Express,4,1333.17,0.0,5.0,5.0,2025-05-28 15:49,2025-05-28 15:54,0,0,5,Wednesday
CASE-0388,2025-05-28,Material Inspection,2,Quality,MFG_Q02,Express,4,1333.17,10.0,16.3,26.3,2025-05-28 16:04,2025-05-28 16:20,0,0,5,Wednesday
CASE-0388,2025-05-28,Pre-Processing,3,Production,MFG_P06,Express,4,1333.17,26.1,60.4,86.5,2025-05-28 16:46,2025-05-28 17:46,0,1,5,Wednesday
CASE-0388,2025-05-28,Assembly,4,Production,MFG_P01,Express,4,1333.17,32.1,151.1,183.2,2025-05-28 18:18,2025-05-28 20:50,0,0,5,Wednesday
CASE-0388,2025-05-28,Quality Control,5,Quality,MFG_Q02,Express,4,1333.17,32.7,38.1,70.8,2025-05-28 21:22,2025-05-28 22:00,0,0,5,Wednesday
CASE-0388,2025-05-28,Finishing & Packaging,6,Finishing,MFG_F03,Express,4,1333.17,11.6,47.3,58.9,2025-05-28 22:12,2025-05-28 22:59,0,0,5,Wednesday
CASE-0388,2025-05-28,Final Inspection,7,Quality,MFG_Q01,Express,4,1333.17,9.2,16.5,25.7,2025-05-28 23:08,2025-05-28 23:25,0,0,5,Wednesday
CASE-0388,2025-05-28,Warehouse Storage,8,Warehouse,MFG_W02,Express,4,1333.17,12.4,18.5,30.9,2025-05-28 23:37,2025-05-28 23:56,0,0,5,Wednesday
CASE-0389,2025-01-17,Material Receiving,1,Receiving,MFG_R02,Standard,5,235.22,0.0,17.0,17.0,2025-01-17 07:39,2025-01-17 07:56,0,0,1,Friday
CASE-0389,2025-01-17,Material Inspection,2,Quality,MFG_Q01,Standard,5,235.22,17.1,27.5,44.6,2025-01-17 08:13,2025-01-17 08:40,0,0,1,Friday
CASE-0389,2025-01-17,Pre-Processing,3,Production,MFG_P04,Standard,5,235.22,26.9,29.9,56.8,2025-01-17 09:07,2025-01-17 09:37,0,0,1,Friday
CASE-0389,2025-01-17,Assembly,4,Production,MFG_P05,Standard,5,235.22,18.4,123.0,141.4,2025-01-17 09:55,2025-01-17 11:58,0,0,1,Friday
CASE-0389,2025-01-17,Quality Control,5,Quality,MFG_Q02,Standard,5,235.22,8.9,22.9,31.8,2025-01-17 12:07,2025-01-17 12:30,0,0,1,Friday
CASE-0389,2025-01-17,Finishing & Packaging,6,Finishing,MFG_F03,Standard,5,235.22,26.1,35.7,61.8,2025-01-17 12:56,2025-01-17 13:32,0,0,1,Friday
CASE-0389,2025-01-17,Final Inspection,7,Quality,MFG_Q01,Standard,5,235.22,5.4,11.1,16.5,2025-01-17 13:37,2025-01-17 13:48,0,0,1,Friday
CASE-0389,2025-01-17,Warehouse Storage,8,Warehouse,MFG_W01,Standard,5,235.22,10.7,10.0,20.7,2025-01-17 13:59,2025-01-17 14:09,0,0,1,Friday
CASE-0390,2025-02-22,Material Receiving,1,Receiving,MFG_R01,Standard,6,75.92,0.0,28.8,28.8,2025-02-22 07:51,2025-02-22 08:19,0,0,2,Saturday
CASE-0390,2025-02-22,Material Inspection,2,Quality,MFG_Q03,Standard,6,75.92,6.9,19.6,26.5,2025-02-22 08:26,2025-02-22 08:46,0,0,2,Saturday
CASE-0390,2025-02-22,Pre-Processing,3,Production,MFG_P02,Standard,6,75.92,33.6,47.6,81.2,2025-02-22 09:19,2025-02-22 10:07,0,0,2,Saturday
CASE-0390,2025-02-22,Assembly,4,Production,MFG_P03,Standard,6,75.92,79.0,44.3,123.3,2025-02-22 11:26,2025-02-22 12:10,0,0,2,Saturday
CASE-0390,2025-02-22,Quality Control,5,Quality,MFG_Q01,Standard,6,75.92,1.4,42.7,44.1,2025-02-22 12:12,2025-02-22 12:54,0,0,2,Saturday
CASE-0390,2025-02-22,Finishing & Packaging,6,Finishing,MFG_F03,Standard,6,75.92,27.6,30.9,58.5,2025-02-22 13:22,2025-02-22 13:53,0,0,2,Saturday
CASE-0390,2025-02-22,Final Inspection,7,Quality,MFG_Q01,Standard,6,75.92,10.3,21.3,31.6,2025-02-22 14:03,2025-02-22 14:25,0,0,2,Saturday
CASE-0390,2025-02-22,Warehouse Storage,8,Warehouse,MFG_W01,Standard,6,75.92,8.9,24.8,33.7,2025-02-22 14:33,2025-02-22 14:58,0,0,2,Saturday
CASE-0391,2025-01-31,Material Receiving,1,Receiving,MFG_R02,Standard,2,2725.66,0.0,11.9,11.9,2025-01-31 14:14,2025-01-31 14:25,1,0,1,Friday
CASE-0391,2025-01-31,Material Inspection,2,Quality,MFG_Q03,Standard,2,2725.66,35.2,23.2,58.4,2025-01-31 15:01,2025-01-31 15:24,0,0,1,Friday
CASE-0391,2025-01-31,Pre-Processing,3,Production,MFG_P02,Standard,2,2725.66,20.1,52.2,72.3,2025-01-31 15:44,2025-01-31 16:36,0,0,1,Friday
CASE-0391,2025-01-31,Assembly,4,Production,MFG_P05,Standard,2,2725.66,45.7,81.6,127.3,2025-01-31 17:22,2025-01-31 18:43,0,0,1,Friday
CASE-0391,2025-01-31,Quality Control,5,Quality,MFG_Q03,Standard,2,2725.66,10.4,29.8,40.2,2025-01-31 18:54,2025-01-31 19:24,0,0,1,Friday
CASE-0391,2025-01-31,Finishing & Packaging,6,Finishing,MFG_F01,Standard,2,2725.66,16.6,23.7,40.3,2025-01-31 19:40,2025-01-31 20:04,0,0,1,Friday
CASE-0391,2025-01-31,Final Inspection,7,Quality,MFG_Q03,Standard,2,2725.66,16.1,15.8,31.9,2025-01-31 20:20,2025-01-31 20:36,0,0,1,Friday
CASE-0391,2025-01-31,Warehouse Storage,8,Warehouse,MFG_W02,Standard,2,2725.66,12.6,30.2,42.8,2025-01-31 20:48,2025-01-31 21:19,0,0,1,Friday
CASE-0392,2025-06-17,Material Receiving,1,Receiving,MFG_R01,Standard,4,1341.36,0.0,46.6,46.6,2025-06-17 07:02,2025-06-17 07:48,0,0,6,Tuesday
CASE-0392,2025-06-17,Material Inspection,2,Quality,MFG_Q02,Standard,4,1341.36,0.0,15.1,15.1,2025-06-17 07:48,2025-06-17 08:03,0,0,6,Tuesday
CASE-0392,2025-06-17,Pre-Processing,3,Production,MFG_P01,Standard,4,1341.36,31.0,24.3,55.3,2025-06-17 08:34,2025-06-17 08:59,0,0,6,Tuesday
CASE-0392,2025-06-17,Assembly,4,Production,MFG_P05,Standard,4,1341.36,47.6,124.7,172.3,2025-06-17 09:46,2025-06-17 11:51,0,0,6,Tuesday
CASE-0392,2025-06-17,Quality Control,5,Quality,MFG_Q01,Standard,4,1341.36,17.7,11.0,28.7,2025-06-17 12:09,2025-06-17 12:20,0,0,6,Tuesday
CASE-0392,2025-06-17,Finishing & Packaging,6,Finishing,MFG_F02,Standard,4,1341.36,12.5,52.8,65.3,2025-06-17 12:32,2025-06-17 13:25,0,0,6,Tuesday
CASE-0392,2025-06-17,Final Inspection,7,Quality,MFG_Q01,Standard,4,1341.36,16.7,16.2,32.9,2025-06-17 13:42,2025-06-17 13:58,0,0,6,Tuesday
CASE-0392,2025-06-17,Warehouse Storage,8,Warehouse,MFG_W01,Standard,4,1341.36,4.1,34.1,38.2,2025-06-17 14:02,2025-06-17 14:36,0,0,6,Tuesday
CASE-0393,2025-03-11,Material Receiving,1,Receiving,MFG_R02,Standard,3,2562.64,0.0,33.4,33.4,2025-03-11 07:06,2025-03-11 07:39,0,0,3,Tuesday
CASE-0393,2025-03-11,Material Inspection,2,Quality,MFG_Q01,Standard,3,2562.64,22.2,30.7,52.9,2025-03-11 08:01,2025-03-11 08:32,0,0,3,Tuesday
CASE-0393,2025-03-11,Pre-Processing,3,Production,MFG_P02,Standard,3,2562.64,19.6,69.0,88.6,2025-03-11 08:51,2025-03-11 10:00,1,0,3,Tuesday
CASE-0393,2025-03-11,Assembly,4,Production,MFG_P06,Standard,3,2562.64,67.6,118.6,186.2,2025-03-11 11:08,2025-03-11 13:07,0,0,3,Tuesday
CASE-0393,2025-03-11,Quality Control,5,Quality,MFG_Q02,Standard,3,2562.64,40.5,26.799999999999997,67.3,2025-03-11 13:47,2025-03-11 14:14,0,1,3,Tuesday
CASE-0393,2025-03-11,Finishing & Packaging,6,Finishing,MFG_F03,Standard,3,2562.64,37.2,50.3,87.5,2025-03-11 14:51,2025-03-11 15:41,0,0,3,Tuesday
CASE-0393,2025-03-11,Final Inspection,7,Quality,MFG_Q03,Standard,3,2562.64,18.4,22.3,40.7,2025-03-11 16:00,2025-03-11 16:22,0,0,3,Tuesday
CASE-0393,2025-03-11,Warehouse Storage,8,Warehouse,MFG_W02,Standard,3,2562.64,8.9,28.0,36.9,2025-03-11 16:31,2025-03-11 16:59,0,0,3,Tuesday
CASE-0394,2025-04-01,Material Receiving,1,Receiving,MFG_R01,Standard,4,336.72,0.0,40.5,40.5,2025-04-01 10:21,2025-04-01 11:01,0,0,4,Tuesday
CASE-0394,2025-04-01,Material Inspection,2,Quality,MFG_Q03,Standard,4,336.72,20.7,14.5,35.2,2025-04-01 11:22,2025-04-01 11:36,0,0,4,Tuesday
CASE-0394,2025-04-01,Pre-Processing,3,Production,MFG_P01,Standard,4,336.72,17.7,55.3,73.0,2025-04-01 11:54,2025-04-01 12:49,0,0,4,Tuesday
CASE-0394,2025-04-01,Assembly,4,Production,MFG_P01,Standard,4,336.72,29.6,136.8,166.4,2025-04-01 13:19,2025-04-01 15:36,0,0,4,Tuesday
CASE-0394,2025-04-01,Quality Control,5,Quality,MFG_Q01,Standard,4,336.72,24.1,30.8,54.9,2025-04-01 16:00,2025-04-01 16:31,1,0,4,Tuesday
CASE-0394,2025-04-01,Finishing & Packaging,6,Finishing,MFG_F03,Standard,4,336.72,22.9,71.6,94.5,2025-04-01 16:53,2025-04-01 18:05,0,0,4,Tuesday
CASE-0394,2025-04-01,Final Inspection,7,Quality,MFG_Q02,Standard,4,336.72,21.2,12.2,33.4,2025-04-01 18:26,2025-04-01 18:38,0,0,4,Tuesday
CASE-0394,2025-04-01,Warehouse Storage,8,Warehouse,MFG_W01,Standard,4,336.72,15.9,27.7,43.6,2025-04-01 18:54,2025-04-01 19:22,0,0,4,Tuesday
CASE-0395,2025-06-18,Material Receiving,1,Receiving,MFG_R02,Standard,4,2741.05,0.0,20.4,20.4,2025-06-18 08:04,2025-06-18 08:24,0,0,6,Wednesday
CASE-0395,2025-06-18,Material Inspection,2,Quality,MFG_Q02,Standard,4,2741.05,21.3,27.6,48.9,2025-06-18 08:45,2025-06-18 09:13,0,0,6,Wednesday
CASE-0395,2025-06-18,Pre-Processing,3,Production,MFG_P05,Standard,4,2741.05,20.9,37.3,58.2,2025-06-18 09:34,2025-06-18 10:11,0,0,6,Wednesday
CASE-0395,2025-06-18,Assembly,4,Production,MFG_P05,Standard,4,2741.05,50.2,106.0,156.2,2025-06-18 11:01,2025-06-18 12:47,0,0,6,Wednesday
CASE-0395,2025-06-18,Quality Control,5,Quality,MFG_Q03,Standard,4,2741.05,5.8,21.5,27.3,2025-06-18 12:53,2025-06-18 13:15,0,0,6,Wednesday
CASE-0395,2025-06-18,Finishing & Packaging,6,Finishing,MFG_F02,Standard,4,2741.05,20.1,36.7,56.8,2025-06-18 13:35,2025-06-18 14:11,0,0,6,Wednesday
CASE-0395,2025-06-18,Final Inspection,7,Quality,MFG_Q02,Standard,4,2741.05,14.4,13.4,27.8,2025-06-18 14:26,2025-06-18 14:39,0,0,6,Wednesday
